id,site_id,cust_id,last_sync_version,last_sync_date,md_type,site_type_key,owner_key,geo_key,site_name,site_alt_name,site_banner,site_city,site_country
286,30000032380,8360707295022,27525242,2023-03-24T00:00:00.000000Z,pos_md,1,8360707295022,110000324929,b93143260b88702daae47fa3be20c410,,STORE,ст. Александровск-Сахалинский,RUSSIA
287,30000089671,2981047766621,28311925,2021-08-10T00:00:00.000000Z,pos_md,1,2981047766621,110000324929,c77577520a7725545a42f4f917ba083f,,STORE,с. Данков,RUSSIA
288,30000044033,2981047766621,27589770,2022-05-29T00:00:00.000000Z,pos_md,1,2981047766621,110000324929,ca668c210cb3d93637c5099e09351950,,STORE,п. Яхрома,RUSSIA
289,30000036769,8360707295022,28647644,2021-03-30T00:00:00.000000Z,pos_md,2,8360707295022,110000324929,043cba4ed350e8258992338f20e24b2d,,STORE,ст. Дагомыс,RUSSIA
290,30000045219,5621265537818,27422338,2021-03-23T00:00:00.000000Z,pos_md,1,5621265537818,110000324929,ee960e76b93d6ca6d8bf035e048fa3d2,,STORE,клх Далматово,RUSSIA
291,30000043869,8360707295022,28840747,2022-03-21T00:00:00.000000Z,pos_md,1,8360707295022,110000324929,3a66b1d232e8fe8349ac4086327aeb0d,,STORE,клх Прохладный,RUSSIA
292,30000089277,2981047766621,28485675,2023-03-03T00:00:00.000000Z,pos_md,1,2981047766621,110000324929,dd052922947adda75f3f389df3da2393,,STORE,ст. Нижний Новгород,RUSSIA
293,30000079066,5621265537818,27838000,2021-11-21T00:00:00.000000Z,pos_md,2,5621265537818,110000324929,5377c8d326783b31ec1768fde611ff89,,STORE,клх Рыбинск,RUSSIA
294,30000018978,8360707295022,28467030,2023-07-31T00:00:00.000000Z,pos_md,1,8360707295022,110000324929,d328675db8b72e822355049d0e301e33,,STORE,ст. Холмск,RUSSIA
295,30000011407,4353433242634,28759772,2021-07-20T00:00:00.000000Z,pos_md,1,4353433242634,110000324929,295a2e0fc7e622214d7138516bba81a8,,STORE,с. Курумкан,RUSSIA
296,30000077705,2981047766621,28318808,2021-09-07T00:00:00.000000Z,pos_md,2,2981047766621,110000324929,82ab63bb742a22cece67e3f5fcacb927,,STORE,клх Туапсе,RUSSIA
297,30000045675,5621265537818,27699135,2022-07-06T00:00:00.000000Z,pos_md,1,5621265537818,110000324929,b4d6d24caa7751a18031adcc1f1979d9,,STORE,с. Екатеринбург,RUSSIA
298,30000027583,3002261931897,28604710,2023-05-12T00:00:00.000000Z,pos_md,2,3002261931897,110000324929,4918f32119ba6b299db4836c1eb83d4a,,STORE,к. Чехов,RUSSIA
299,30000025602,2981047766621,27480784,2021-05-07T00:00:00.000000Z,pos_md,2,2981047766621,110000324929,e9a11aa719816129196ccb16275f91a0,,STORE,клх Тула,RUSSIA
300,30000099172,5621265537818,27554893,2022-08-29T00:00:00.000000Z,pos_md,1,5621265537818,110000324929,f0089b9108207190389acf93482e7cce,,STORE,с. Слюдянка,RUSSIA
301,30000012306,3002261931897,28059513,2023-02-04T00:00:00.000000Z,pos_md,2,3002261931897,110000324929,1da9830a0e56573b8c063517ac245849,,STORE,ст. Зарайск,RUSSIA
302,30000075980,5621265537818,28786246,2022-06-15T00:00:00.000000Z,pos_md,2,5621265537818,110000324929,3fd57994d1e8ff661e57e1e0123c71fe,,STORE,клх Кинешма,RUSSIA
303,30000075458,8360707295022,27452470,2022-06-26T00:00:00.000000Z,pos_md,1,8360707295022,110000324929,c9972b653e5b23cf77bde80755d0ef46,,STORE,с. Архангельск,RUSSIA
304,30000051369,4353433242634,27755639,2022-12-04T00:00:00.000000Z,pos_md,1,4353433242634,110000324929,1a647f8c09df62e83728491866c0ee58,,STORE,г. Нижний Новгород,RUSSIA
305,30000063136,8360707295022,27739722,2022-08-25T00:00:00.000000Z,pos_md,2,8360707295022,110000324929,b883c755824fcb0bb2820c91a646b4d9,,STORE,д. Великий Устюг,RUSSIA
306,30000078698,4353433242634,27313430,2023-06-16T00:00:00.000000Z,pos_md,2,4353433242634,110000324929,fe875c0bd3979fa6ae660b802d71446c,,STORE,п. Ростов,RUSSIA
307,30000084113,3002261931897,27343605,2022-03-31T00:00:00.000000Z,pos_md,2,3002261931897,110000324929,2d0f840eb79ad3fb6fe13f63e438b319,,STORE,ст. Бомнак,RUSSIA
308,30000041276,5621265537818,28873621,2021-07-06T00:00:00.000000Z,pos_md,1,5621265537818,110000324929,562e0cba672a4e1325a8d001dc387824,,STORE,к. Арзамас,RUSSIA
309,30000092256,4353433242634,27255453,2022-07-17T00:00:00.000000Z,pos_md,2,4353433242634,110000324929,c176505398520f3049367b8c51a0579e,,STORE,ст. Игнашино,RUSSIA
310,30000051300,8360707295022,28715332,2022-10-21T00:00:00.000000Z,pos_md,1,8360707295022,110000324929,95cbf42041280d8db4ef594598a2c735,,STORE,клх Агата,RUSSIA
311,30000004552,4353433242634,27669743,2022-08-13T00:00:00.000000Z,pos_md,2,4353433242634,110000324929,6923c5c3f713a084b1e5a131283d5251,,STORE,п. Мезень,RUSSIA
312,30000013885,2981047766621,27133341,2021-02-07T00:00:00.000000Z,pos_md,1,2981047766621,110000324929,ebb9750e145fc76b2e125eb183d568cb,,STORE,клх Нижнеудинск,RUSSIA
313,30000009772,4353433242634,27514128,2022-02-11T00:00:00.000000Z,pos_md,1,4353433242634,110000324929,9c3f393f16816da0cecd60fcc856b849,,STORE,г. Листвянка (Иркут.),RUSSIA
314,30000005270,5621265537818,28652669,2023-03-14T00:00:00.000000Z,pos_md,2,5621265537818,110000324929,870cf0566322d4ddecfbe1d3114c9b79,,STORE,д. Курумкан,RUSSIA
315,30000002388,2981047766621,27548827,2021-03-14T00:00:00.000000Z,pos_md,1,2981047766621,110000324929,5f845872c60f96d16af55de6ee56a4ca,,STORE,ст. Соль-Илецк,RUSSIA
316,30000043470,5621265537818,27190656,2022-11-04T00:00:00.000000Z,pos_md,1,5621265537818,110000324929,a711fcab9f355c2ece764157cb9d4574,,STORE,г. Калач-на-Дону,RUSSIA
317,30000080864,8360707295022,27992650,2022-04-05T00:00:00.000000Z,pos_md,2,8360707295022,110000324929,e8c84b9998c8bd2441122c1d58a8c2c3,,STORE,п. Одинцово,RUSSIA
318,30000070274,2981047766621,28126065,2023-11-18T00:00:00.000000Z,pos_md,2,2981047766621,110000324929,59d51b82986bdcd0f7547b4ad229972a,,STORE,г. Новомосковск,RUSSIA
319,30000064561,4353433242634,28295992,2023-11-29T00:00:00.000000Z,pos_md,2,4353433242634,110000324929,85566b002b53c2cd173970f86c200bc6,,STORE,с. Ардон,RUSSIA
320,30000054625,8360707295022,28873326,2023-03-03T00:00:00.000000Z,pos_md,2,8360707295022,110000324929,c2db3c7a8441dc0d00e367a49469ca3a,,STORE,г. Новая Игирма,RUSSIA
321,30000045612,8360707295022,27834826,2022-03-03T00:00:00.000000Z,pos_md,2,8360707295022,110000324929,8150f271baabc101dd59638bbb881019,,STORE,г. Сасово,RUSSIA
322,30000033090,2981047766621,28882770,2023-12-10T00:00:00.000000Z,pos_md,2,2981047766621,110000324929,54180e94c91b22a934da1f0079b3c089,,STORE,ст. Рязань,RUSSIA
323,30000026475,4353433242634,27389526,2021-11-09T00:00:00.000000Z,pos_md,2,4353433242634,110000324929,a362d02ed66641bbeda8d2dcdbed0e3f,,STORE,г. Красноуральск,RUSSIA
324,30000015394,2981047766621,27025333,2021-03-28T00:00:00.000000Z,pos_md,1,2981047766621,110000324929,60c35d7396a082cb95095a905ff075b0,,STORE,ст. Красноуральск,RUSSIA
325,30000065093,2981047766621,28600871,2023-08-22T00:00:00.000000Z,pos_md,2,2981047766621,110000324929,22aba71153dedf46947be340bedcfc06,,STORE,клх Чайковский,RUSSIA
326,30000014986,2981047766621,27451248,2023-09-18T00:00:00.000000Z,pos_md,1,2981047766621,110000324929,eede5cc0180915eb1acc9fbe8aa0f1e3,,STORE,к. Тырныауз,RUSSIA
327,30000082220,4353433242634,28136515,2021-09-03T00:00:00.000000Z,pos_md,2,4353433242634,110000324929,8038f422a3118832815eb8f7b73770ac,,STORE,клх Новороссийка,RUSSIA
328,30000002173,2981047766621,27632140,2021-11-16T00:00:00.000000Z,pos_md,2,2981047766621,110000324929,138f68345f546c3e5c63297ae9cbbfb2,,STORE,д. Белореченск,RUSSIA
329,30000012445,8360707295022,28269561,2021-04-23T00:00:00.000000Z,pos_md,1,8360707295022,110000324929,cee214521b73255f9296c09257a1e5f9,,STORE,п. Карталы,RUSSIA
330,30000004937,5621265537818,28477886,2023-01-16T00:00:00.000000Z,pos_md,2,5621265537818,110000324929,1fd5770d15708b107005f1136554f5c1,,STORE,п. Апшеронск,RUSSIA
331,30000018125,3002261931897,28462043,2022-05-19T00:00:00.000000Z,pos_md,1,3002261931897,110000324929,5037b4743f2d0ecf52b76adb3d44d9f9,,STORE,к. Диксон,RUSSIA
332,30000035137,5621265537818,28538060,2022-07-31T00:00:00.000000Z,pos_md,2,5621265537818,110000324929,95041dcb5d0119d4f08c11e316620f5c,,STORE,с. Саянск,RUSSIA
333,30000061984,4353433242634,28000448,2022-09-25T00:00:00.000000Z,pos_md,1,4353433242634,110000324929,d829b8d410562439c249c58fc2144f39,,STORE,п. Лянтор,RUSSIA
334,30000037864,5621265537818,28880086,2021-07-25T00:00:00.000000Z,pos_md,2,5621265537818,110000324929,1b03a140fb2e8b6061e24c21794d3bb3,,STORE,к. Долинск,RUSSIA
335,30000075921,2981047766621,27792061,2022-08-29T00:00:00.000000Z,pos_md,1,2981047766621,110000324929,9221a447a4ef82a5c8d4a566dc831b67,,STORE,д. Рыбинск,RUSSIA
337,30000053675,5621265537818,27616053,2022-01-28T00:00:00.000000Z,pos_md,1,5621265537818,110000324929,28a69db2ec4e486f809f148a385c1fd4,,STORE,к. Курчатов,RUSSIA
338,30000020202,4353433242634,28023823,2023-10-07T00:00:00.000000Z,pos_md,1,4353433242634,110000324929,58891c70d00b3329096bb83f627ef4c1,,STORE,клх Ногинск (Моск.),RUSSIA
339,30000032941,3002261931897,27346781,2021-12-18T00:00:00.000000Z,pos_md,2,3002261931897,110000324929,ff6dcd6dd199315db3a80deded99d6da,,STORE,к. Эльтон,RUSSIA
340,30000011045,2981047766621,27037291,2023-04-22T00:00:00.000000Z,pos_md,1,2981047766621,110000324929,d58c4ae8d8ec2ab9fd3daa1784bcbbcb,,STORE,г. Домодедово,RUSSIA
341,30000057249,5621265537818,27440864,2023-03-16T00:00:00.000000Z,pos_md,2,5621265537818,110000324929,7bf794a06b9cffb8c5604762d411b107,,STORE,п. Волгоград,RUSSIA
342,30000001057,4353433242634,28512417,2022-01-04T00:00:00.000000Z,pos_md,2,4353433242634,110000324929,506cf9163dbbb8aa162577ac0fa34022,,STORE,с. Гремячинск (Бурят.),RUSSIA
343,30000002091,3002261931897,28841425,2022-07-24T00:00:00.000000Z,pos_md,1,3002261931897,110000324929,2f4ea33cc633325313b1fe129ca52eaf,,STORE,клх Владимир,RUSSIA
344,30000026573,8360707295022,28407311,2022-05-08T00:00:00.000000Z,pos_md,1,8360707295022,110000324929,ad3515abbde4609a61161004f3838bad,,STORE,к. Лысьва,RUSSIA
345,30000033185,3002261931897,28074633,2022-08-30T00:00:00.000000Z,pos_md,1,3002261931897,110000324929,98b345044c6c57310aa0c018bb79f0e5,,STORE,к. Когалым,RUSSIA
346,30000035696,2981047766621,27781711,2023-06-12T00:00:00.000000Z,pos_md,1,2981047766621,110000324929,61638acda90d16ccd60698d49c31ce7c,,STORE,клх Усть-Камчатск,RUSSIA
347,30000099709,8360707295022,27724768,2023-07-13T00:00:00.000000Z,pos_md,2,8360707295022,110000324929,e05db980953531f83f91056f2a961533,,STORE,с. Нижнекамск,RUSSIA
348,30000028836,2981047766621,28326890,2023-04-30T00:00:00.000000Z,pos_md,1,2981047766621,110000324929,319917953df5230fbc2d3c1d6d92110e,,STORE,г. Анапа,RUSSIA
349,30000092909,2981047766621,28040703,2021-08-06T00:00:00.000000Z,pos_md,1,2981047766621,110000324929,76648bd7755b98c65fb4453f6406a6f7,,STORE,с. Дно,RUSSIA
350,30000088603,3002261931897,28900079,2021-02-26T00:00:00.000000Z,pos_md,1,3002261931897,110000324929,61212b08b4a562d7ef2a2f8835e73892,,STORE,п. Салехард,RUSSIA
351,30000039716,8360707295022,28536394,2021-12-24T00:00:00.000000Z,pos_md,1,8360707295022,110000324929,3217fc0e32600dae3bdbaa741b8fe2c8,,STORE,к. Сосьва (Хант.),RUSSIA
352,30000016198,5621265537818,27319539,2023-02-12T00:00:00.000000Z,pos_md,1,5621265537818,110000324929,981ec7f0aa431bb7846cf0eb0d85cfef,,STORE,ст. Ачинск,RUSSIA
353,30000051100,4353433242634,28161691,2023-03-02T00:00:00.000000Z,pos_md,2,4353433242634,110000324929,6a8aa80efa598910ac8d4bb77163d2ca,,STORE,с. Серов,RUSSIA
354,30000028626,8360707295022,28236142,2022-10-09T00:00:00.000000Z,pos_md,1,8360707295022,110000324929,953a1901b417c864772b35939b387398,,STORE,п. Партизанск,RUSSIA
355,30000031884,4353433242634,28942387,2021-11-10T00:00:00.000000Z,pos_md,2,4353433242634,110000324929,9bd70b8e645fed806f44a39251651b90,,STORE,с. Кудымкар,RUSSIA
356,30000038898,3002261931897,28038074,2023-10-10T00:00:00.000000Z,pos_md,2,3002261931897,110000324929,2d231d2fa1b505ac60b9668003e59454,,STORE,г. Катав-Ивановск,RUSSIA
357,30000002807,4353433242634,28139795,2021-01-30T00:00:00.000000Z,pos_md,2,4353433242634,110000324929,64223f082fdae65ae7a147fbecc36059,,STORE,к. Углич,RUSSIA
358,30000089598,5621265537818,27002623,2023-05-30T00:00:00.000000Z,pos_md,2,5621265537818,110000324929,a7af6bde98e8528beeec92bfc05f610f,,STORE,г. Смоленск,RUSSIA
359,30000094563,8360707295022,27477594,2021-12-22T00:00:00.000000Z,pos_md,2,8360707295022,110000324929,d8f8bfb556174494df5655dc4adf0ea8,,STORE,к. Магас,RUSSIA
360,30000073788,4353433242634,28124236,2022-09-28T00:00:00.000000Z,pos_md,2,4353433242634,110000324929,4afe63091f0d97fe28a6dbf7eaba6426,,STORE,д. Лысьва,RUSSIA
361,30000054290,2981047766621,28891894,2022-09-10T00:00:00.000000Z,pos_md,1,2981047766621,110000324929,15723ea5171761b433f32a7ea1182143,,STORE,п. Поронайск,RUSSIA
362,30000072160,8360707295022,27865367,2022-02-13T00:00:00.000000Z,pos_md,1,8360707295022,110000324929,b71da41cfa75ed468add1ed115d14886,,STORE,п. Тихорецк,RUSSIA
363,30000070466,3002261931897,27513280,2021-04-14T00:00:00.000000Z,pos_md,2,3002261931897,110000324929,1541c44da6b9279f250c93d8ed2b256b,,STORE,с. Каспийск,RUSSIA
364,30000088636,4353433242634,27270317,2023-03-21T00:00:00.000000Z,pos_md,1,4353433242634,110000324929,95dc665bb2552500db745c5345494475,,STORE,ст. Курганинск,RUSSIA
365,30000065263,3002261931897,28358278,2023-02-13T00:00:00.000000Z,pos_md,1,3002261931897,110000324929,3b1a7cecce7544bf25b6d65c31bb4fab,,STORE,к. Кажим,RUSSIA
366,30000043060,4353433242634,28696779,2022-12-25T00:00:00.000000Z,pos_md,2,4353433242634,110000324929,8cacdc1c42cf313a14da1c96e42dc44f,,STORE,п. Ноглики,RUSSIA
367,30000045811,8360707295022,27227134,2022-07-29T00:00:00.000000Z,pos_md,2,8360707295022,110000324929,d55e95055370f55b2ec6037e52610ee9,,STORE,д. Хасан,RUSSIA
368,30000023946,4353433242634,28033783,2023-09-06T00:00:00.000000Z,pos_md,1,4353433242634,110000324929,d12a272e6bf7f7255c8df24874d2744f,,STORE,п. Артем,RUSSIA
369,30000059376,8360707295022,27062126,2023-05-22T00:00:00.000000Z,pos_md,2,8360707295022,110000324929,3020b928b372f5921ed35c75e905e6f4,,STORE,п. Шерегеш,RUSSIA
370,30000013979,5621265537818,27527050,2021-01-04T00:00:00.000000Z,pos_md,1,5621265537818,110000324929,31dab170a7428b4697e87e8d98ae4d19,,STORE,с. Абинск,RUSSIA
371,30000012623,3002261931897,27675863,2022-08-26T00:00:00.000000Z,pos_md,1,3002261931897,110000324929,89ac7e805c8b9ca70b9c91116e8663ac,,STORE,с. Дно,RUSSIA
372,30000001137,3002261931897,27299334,2023-04-06T00:00:00.000000Z,pos_md,2,3002261931897,110000324929,f519bbd8877e874656a63c49561ce6b1,,STORE,с. Ярославль,RUSSIA
373,30000006340,8360707295022,28211358,2023-12-11T00:00:00.000000Z,pos_md,2,8360707295022,110000324929,3374bd99bcd39b26cb84414849c6e517,,STORE,к. Новый Оскол,RUSSIA
374,30000082118,3002261931897,28756931,2023-07-26T00:00:00.000000Z,pos_md,2,3002261931897,110000324929,39046c1a5cffb934146f3ba1e58a9f1f,,STORE,с. Махачкала,RUSSIA
375,30000024921,5621265537818,28971094,2023-04-26T00:00:00.000000Z,pos_md,1,5621265537818,110000324929,f65929f393b2074be31394fd6ef5fb81,,STORE,к. Курумкан,RUSSIA
376,30000002086,5621265537818,27413374,2023-05-11T00:00:00.000000Z,pos_md,1,5621265537818,110000324929,94b17ec983f8c97ad16c163290d772c0,,STORE,с. Йошкар-Ола,RUSSIA
377,30000083349,4353433242634,28965964,2021-03-26T00:00:00.000000Z,pos_md,2,4353433242634,110000324929,6b78ae59634a61bcbccd2ba006c17f81,,STORE,п. Чокурдах,RUSSIA
378,30000065613,5621265537818,27234847,2023-04-11T00:00:00.000000Z,pos_md,2,5621265537818,110000324929,402d3a1ba2235e65f6d8709ac0c69876,,STORE,клх Хатанга,RUSSIA
379,30000017903,8360707295022,28830696,2021-11-27T00:00:00.000000Z,pos_md,1,8360707295022,110000324929,d35406628de759e4a062fdc22ff5eff5,,STORE,д. Каргасок,RUSSIA
380,30000039877,8360707295022,28349282,2023-12-13T00:00:00.000000Z,pos_md,1,8360707295022,110000324929,10ac96b7a878271335a127d43f891e16,,STORE,к. Кяхта,RUSSIA
381,30000076363,5621265537818,27911038,2022-11-06T00:00:00.000000Z,pos_md,2,5621265537818,110000324929,a9911e1ebf8b0304cca67817ac117ddd,,STORE,г. Приморско-Ахтарск,RUSSIA
382,30000008929,2981047766621,28944123,2023-01-19T00:00:00.000000Z,pos_md,1,2981047766621,110000324929,b33ea6f37ee4b0aaf0f28a395bec062a,,STORE,к. Мезень,RUSSIA
383,30000006764,2981047766621,27343926,2022-03-19T00:00:00.000000Z,pos_md,2,2981047766621,110000324929,d1b87e666640ff0f7069636194d3f4c3,,STORE,клх Туруханск,RUSSIA
384,30000072660,5621265537818,28268925,2023-03-08T00:00:00.000000Z,pos_md,2,5621265537818,110000324929,827a736fb5d77f4665215d2ad88718da,,STORE,клх Шали,RUSSIA
385,30000089093,3002261931897,28172535,2021-06-16T00:00:00.000000Z,pos_md,1,3002261931897,110000324929,69df92fc64d64912ad4522d60e754447,,STORE,ст. Бузулук,RUSSIA
386,30000055261,5621265537818,27573141,2021-11-10T00:00:00.000000Z,pos_md,1,5621265537818,110000324929,9470a711dbeaf33e13b97759e0a626d8,,STORE,д. Одинцово,RUSSIA
387,30000061764,2981047766621,28409996,2021-11-15T00:00:00.000000Z,pos_md,2,2981047766621,110000324929,09719b0812857a2b907fd1272dba329f,,STORE,п. Кабанск,RUSSIA
388,30000020901,2981047766621,27784050,2022-09-05T00:00:00.000000Z,pos_md,1,2981047766621,110000324929,16be05a3e02a805dafadfba4b8d76b99,,STORE,с. Мокшан,RUSSIA
389,30000093672,3002261931897,27266701,2022-11-04T00:00:00.000000Z,pos_md,1,3002261931897,110000324929,1bed96c5ff359651875ae61bf1cdbff6,,STORE,п. Россошь,RUSSIA
390,30000053712,4353433242634,28466393,2023-06-27T00:00:00.000000Z,pos_md,1,4353433242634,110000324929,3415e0181aafb7bebfc612e322cf9fbc,,STORE,г. Усмань,RUSSIA
391,30000078543,5621265537818,27746400,2021-10-07T00:00:00.000000Z,pos_md,1,5621265537818,110000324929,40a8d1e8f9e082c086c950679fb912c4,,STORE,г. Черемхово,RUSSIA
392,30000074419,2981047766621,27473350,2022-11-14T00:00:00.000000Z,pos_md,1,2981047766621,110000324929,1b1a47ae73eed1e889d2db5cf6094cdb,,STORE,клх Железногорск(Курск.),RUSSIA
393,30000006542,3002261931897,27563097,2023-09-23T00:00:00.000000Z,pos_md,2,3002261931897,110000324929,aeb273e69cb880a0c48aec98846e85c2,,STORE,п. Ребриха,RUSSIA
394,30000063737,8360707295022,27260341,2023-11-04T00:00:00.000000Z,pos_md,2,8360707295022,110000324929,fe4715f037a202343afb8b377dd82b0d,,STORE,д. Когалым,RUSSIA
395,30000046228,3002261931897,27151156,2023-06-10T00:00:00.000000Z,pos_md,2,3002261931897,110000324929,6dcdebde7bdaaeec899c1e39709ec623,,STORE,клх Джейрах,RUSSIA
396,30000065112,4353433242634,27230486,2022-06-27T00:00:00.000000Z,pos_md,2,4353433242634,110000324929,5d5159d60c6a5f9dfb97d9e91f3685b0,,STORE,ст. Новосибирск,RUSSIA
397,30000071717,4353433242634,28558890,2022-04-15T00:00:00.000000Z,pos_md,1,4353433242634,110000324929,ab0d1dff6b697074e07a457679fef650,,STORE,п. Новомосковск,RUSSIA
398,30000047459,5621265537818,27645105,2022-03-10T00:00:00.000000Z,pos_md,1,5621265537818,110000324929,9206069362e4ffa22263b22fdff8ee48,,STORE,клх Ханты-Мансийск,RUSSIA
399,30000091473,4353433242634,28141674,2023-12-22T00:00:00.000000Z,pos_md,2,4353433242634,110000324929,fcc978f4c765e568766fcf76e541dcb6,,STORE,г. Мураши,RUSSIA
400,30000051024,3002261931897,28652455,2022-12-31T00:00:00.000000Z,pos_md,2,3002261931897,110000324929,5b414dc9b5056d366c115331b25396b9,,STORE,клх Плесецк,RUSSIA
401,30000049198,3002261931897,28781044,2021-07-07T00:00:00.000000Z,pos_md,2,3002261931897,110000324929,d0d393e9302fbad0bb0b8e6989d1e68e,,STORE,п. Тула,RUSSIA
402,30000026070,5621265537818,28567782,2022-05-31T00:00:00.000000Z,pos_md,2,5621265537818,110000324929,05c3f7b57d5eebd0d25785d367c37618,,STORE,д. Шадринск,RUSSIA
403,30000083982,5621265537818,28147503,2022-12-02T00:00:00.000000Z,pos_md,2,5621265537818,110000324929,a50881c9749a0d3bd49255aaf6fae562,,STORE,клх Кингисепп,RUSSIA
404,30000062541,5621265537818,28659330,2021-03-05T00:00:00.000000Z,pos_md,1,5621265537818,110000324929,a0e161dbb714ecd54023b76eaf8ae7eb,,STORE,к. Моздок,RUSSIA
405,30000042385,8360707295022,28322885,2022-02-23T00:00:00.000000Z,pos_md,1,8360707295022,110000324929,e6c44a3c2a0f0e38debe9bd17db19f28,,STORE,клх Гудермес,RUSSIA
406,30000089255,4353433242634,27003954,2021-08-29T00:00:00.000000Z,pos_md,2,4353433242634,110000324929,362af230a88030be26d8055d3d8ca7a2,,STORE,клх Красновишерск,RUSSIA
407,30000024561,5621265537818,28258384,2023-12-20T00:00:00.000000Z,pos_md,1,5621265537818,110000324929,51511ed0ce1b60c8d870ee193cf2d96d,,STORE,к. Добрянка,RUSSIA
408,30000072873,5621265537818,27074732,2022-12-28T00:00:00.000000Z,pos_md,2,5621265537818,110000324929,7f7015e122702bb0cf0ba38db6bfac7e,,STORE,г. Катайск,RUSSIA
409,30000035517,5621265537818,27955695,2021-06-19T00:00:00.000000Z,pos_md,1,5621265537818,110000324929,f36c5ec27b69f8358736f976707d2194,,STORE,д. Новороссийск,RUSSIA
410,30000079802,2981047766621,28896130,2023-04-12T00:00:00.000000Z,pos_md,1,2981047766621,110000324929,01c4feb50818062f0a14d09e231e3ee2,,STORE,к. Славянск-на-Кубани,RUSSIA
411,30000043896,5621265537818,28607475,2022-11-02T00:00:00.000000Z,pos_md,2,5621265537818,110000324929,b309ba5c5b935fc17b2ebf4f79183c77,,STORE,г. Агата,RUSSIA
412,30000092404,4353433242634,28407860,2022-09-14T00:00:00.000000Z,pos_md,2,4353433242634,110000324929,fb4d23992e4192679f4aec7e9894497f,,STORE,клх Тихорецк,RUSSIA
413,30000094780,4353433242634,28849796,2022-10-01T00:00:00.000000Z,pos_md,2,4353433242634,110000324929,41ee501e8bb3f4cf1c67e9cd2649ea19,,STORE,п. Апатиты,RUSSIA
414,30000027938,8360707295022,27231189,2023-08-09T00:00:00.000000Z,pos_md,1,8360707295022,110000324929,42e4b54c10d0550a0a3a246fa0fdfdf7,,STORE,к. Чегем,RUSSIA
415,30000098215,8360707295022,28971280,2023-06-30T00:00:00.000000Z,pos_md,1,8360707295022,110000324929,3ce6ed06e5064c8cefdeb34adf9c8331,,STORE,п. Златоуст,RUSSIA
416,30000082924,4353433242634,28206763,2021-11-21T00:00:00.000000Z,pos_md,2,4353433242634,110000324929,e33b83dd3f7522c26e5d2ae665eab6df,,STORE,с. Красноярск,RUSSIA
417,30000077439,5621265537818,27430545,2021-06-27T00:00:00.000000Z,pos_md,1,5621265537818,110000324929,f9b265febfeb9c0353dc69cd702dcc33,,STORE,к. Павловский Посад,RUSSIA
418,30000073917,2981047766621,27755886,2022-02-11T00:00:00.000000Z,pos_md,2,2981047766621,110000324929,ba027fabe91edb13d59b980f44958efe,,STORE,к. Краснодар,RUSSIA
419,30000056038,3002261931897,27101913,2023-11-10T00:00:00.000000Z,pos_md,2,3002261931897,110000324929,9946be93354b64e29bd028d99addea91,,STORE,ст. Туапсе,RUSSIA
420,30000092541,2981047766621,28493087,2021-07-06T00:00:00.000000Z,pos_md,2,2981047766621,110000324929,8bf99d0bfec20e93d9bfa7aabcf8ca70,,STORE,п. Бирск,RUSSIA
421,30000059823,4353433242634,27593601,2021-02-09T00:00:00.000000Z,pos_md,2,4353433242634,110000324929,3dd4c78be940f7a3de5f978a82171ff9,,STORE,с. Вологда,RUSSIA
422,30000094549,4353433242634,27151697,2022-09-26T00:00:00.000000Z,pos_md,2,4353433242634,110000324929,419f1e9bac63ee02cbc4f69df8ea2c27,,STORE,п. Долинск,RUSSIA
423,30000018343,2981047766621,28134250,2023-09-14T00:00:00.000000Z,pos_md,1,2981047766621,110000324929,01ef635ff107a27abc7cce2daa1c3a0b,,STORE,с. Шатой,RUSSIA
424,30000078125,5621265537818,27606087,2021-02-16T00:00:00.000000Z,pos_md,1,5621265537818,110000324929,e9ee5835fd96beaa3d72fe5b54fdc209,,STORE,д. Моршанск,RUSSIA
425,30000042562,5621265537818,27832145,2023-07-01T00:00:00.000000Z,pos_md,2,5621265537818,110000324929,be6db9486adf51ff22b6e0494f268047,,STORE,к. Шереметьево,RUSSIA
426,30000011861,2981047766621,28459801,2023-03-19T00:00:00.000000Z,pos_md,2,2981047766621,110000324929,ea5278debcf6650e8bb6a1ee43c3f9cb,,STORE,клх Гаврилов-Ям,RUSSIA
427,30000065946,2981047766621,27739297,2022-04-07T00:00:00.000000Z,pos_md,2,2981047766621,110000324929,a4fc6af5055a0e67f718aa65a388b922,,STORE,с. Мыс Шмидта,RUSSIA
428,30000095040,8360707295022,28805721,2021-10-16T00:00:00.000000Z,pos_md,1,8360707295022,110000324929,f52cb1107f0962fa6a644ad080b4d466,,STORE,д. Новосибирск,RUSSIA
429,30000043897,4353433242634,28846137,2023-11-24T00:00:00.000000Z,pos_md,1,4353433242634,110000324929,d612f136dc0d7b9998c2b7ec47689bc3,,STORE,п. Новгород Великий,RUSSIA
430,30000012375,8360707295022,27018047,2022-10-23T00:00:00.000000Z,pos_md,2,8360707295022,110000324929,bd29ac40882ac73884f16db7215cd57d,,STORE,с. Кропоткин (Краснод.),RUSSIA
431,30000071574,8360707295022,28239328,2022-07-31T00:00:00.000000Z,pos_md,2,8360707295022,110000324929,5b5c0ec96d59cc13bf61a635072bc278,,STORE,п. Сургут (Хант.),RUSSIA
