last_sync_date,last_sync_version,prod_key,shipment_id,stock_key,shipped_units,from_dt,to_dt
2023-10-08T17:45:00.000000Z,16cae090754ec5d7be2edda9dd0a5ba8908d2aa56ebd83a0b5d0c807f05a3062,1000000000009,e1b31ceffe21efc139e892f58df48cb5e2e779426b3b4711a9576c9bfc7edf6b,30000004595,100,2023-10-08T17:42:00.000000Z,2023-10-08T17:45:00.000000Z
2023-10-08T17:57:00.000000Z,e2c48e187035a087e4fe21dca945d31cb75d9c4d3517e830e33c70941662df41,1000000000055,59ecb605ff531fbdbdc44064e1480532b7d085c242d80952b2e6a1ed3e7b9d83,30000001006,100,2023-10-08T17:54:00.000000Z,2023-10-08T17:57:00.000000Z
2023-10-08T17:57:00.000000Z,e2c48e187035a087e4fe21dca945d31cb75d9c4d3517e830e33c70941662df41,1000000000032,a6745a85f2cc65a2aa30e1759eea29d1d0a2b879bda99b11db47df6570e4f2ea,30000004595,100,2023-10-08T17:54:00.000000Z,2023-10-08T17:57:00.000000Z
2023-10-08T18:12:00.000000Z,c5c4b0612a6e35957dfdeba4818974ca6e6468cd95f65e4a4be19e5baa8ce71e,1000000000002,4e10ae15d59e8adda51f171123722b823e63d3c47cdd4f8d792cf43afa4b2efa,30000001006,150,2023-10-08T18:09:00.000000Z,2023-10-08T18:12:00.000000Z
2023-10-08T18:27:00.000000Z,f5b92ab4701dd4d21f07ec7b350de7020255f79d32bcd777a3a0d93c4bbbb407,1000000000055,9ff44c4ab4ecc528a07cdc7da0b48c217e9bceafb19dced45c96e20cc0f9bcdf,30000002891,100,2023-10-08T18:24:00.000000Z,2023-10-08T18:27:00.000000Z
2023-10-08T18:45:00.000000Z,5087ff325c6f30a41ae7a86ce03a316716eb80a11c5127bbb1fc7b16cbdfb5c3,1000000000002,b6b834e5c70ded27dfafebf2fe71b0e90959f9228363a2df77ec2f12d044f8ed,30000002891,100,2023-10-08T18:42:00.000000Z,2023-10-08T18:45:00.000000Z
2023-10-08T18:51:00.000000Z,ba6b43abae67f91d7cbc5ee442c9aba6b49a97e14134415f282ca37b007c59f1,1000000000002,8b6c60838133c28b6ae8c079f8f1199d307a50362823874b3bd435bd47a0a5e3,30000000674,150,2023-10-08T18:48:00.000000Z,2023-10-08T18:51:00.000000Z
2023-10-08T18:54:00.000000Z,3edd11015b66676d6dc4cb657c9242b46a2a4ac31138d50ad10c647e78bd08cb,1000000000009,3763ccbaf6d0bb04810b4fae9422afa1aa203fc45387874215aefb30d9f5e025,30000003722,100,2023-10-08T18:51:00.000000Z,2023-10-08T18:54:00.000000Z
2023-10-08T19:00:00.000000Z,1b062abfadff92edf12c4b6a60bd82eae7a16c529b643a16ff0a06afa7efea00,1000000000002,43cdbf98663fb7475cf9786bf711c666099545d7181e7bcc535f3b1cefad816f,30000050184,400,2023-10-08T18:57:00.000000Z,2023-10-08T19:00:00.000000Z
2023-10-08T19:06:00.000000Z,04cdc76e295cccd157fcd4cb1c6cba2d9957ecc7acbac6d98330bd2844226af7,1000000000002,38d6d236b387a4002cfcfc2d5d5f222cecae298d036453a409314a7caa718b5c,30000004595,100,2023-10-08T19:03:00.000000Z,2023-10-08T19:06:00.000000Z
2023-10-08T19:09:00.000000Z,0d07f630f447ee6d201f2d99b0758c7584d7c890d8f131f574ed80ffce1b8c49,1000000000032,38080cd84c75d56c8df994de19811eb402bbe98d39b17ea3b08cea6293e149a2,30000002891,400,2023-10-08T19:06:00.000000Z,2023-10-08T19:09:00.000000Z
2023-10-08T19:42:00.000000Z,cc59f421efe3308d5c5ec01624bcc4230625cd339b67fbe1a3b965d7322974af,1000000000031,b929b90db6d27622855c70c64c38e090da5d04da6517bf9143b0358cef6c7386,30000001543,100,2023-10-08T19:39:00.000000Z,2023-10-08T19:42:00.000000Z
2023-10-08T20:06:00.000000Z,89b5f74a96f5c7b1a2e6c25fe739085d705a3db6210df6e0e7aae13fcb5b6217,1000000000009,d6cffa17942c8872d64ea0470d32bbcbfad26bd3acf58116bb631386b88e0718,30000002388,400,2023-10-08T20:03:00.000000Z,2023-10-08T20:06:00.000000Z
2023-10-08T20:45:00.000000Z,7d50679dcf12e26809c35e5bed2021410717c477bb0e2c23333d5ba5a0b0ec3a,1000000000031,d375bc39471d72c3aaaaa4b6f2f4258a62278fce511e05aee899ee11ea6b7e3c,30000004107,400,2023-10-08T20:42:00.000000Z,2023-10-08T20:45:00.000000Z
2023-10-08T21:15:00.000000Z,7f113c513e0f8d13c9a39a45b48dcfc161739e95f4ad4866944fda16389d6927,1000000000002,75d415698a334c9fb21dc9f8529609257a6ff7dc56987764e81ff1bc6e6f9897,30000003722,150,2023-10-08T21:12:00.000000Z,2023-10-08T21:15:00.000000Z
2023-10-08T21:18:00.000000Z,83d808c5c5d406e71cf436eec246e702fc0a824e41120a48b47b5014c3c6e777,1000000000032,669e9e8f0b244bb42420adb2d2fadcbb981faae620135e03cb95864237202ceb,30000001543,200,2023-10-08T21:15:00.000000Z,2023-10-08T21:18:00.000000Z
2023-10-08T21:24:00.000000Z,5444f70b22a858e6b7f9cc97660e658bb2088d4274821f1e81727cf843c7f4a9,1000000000031,741aa8cffee27f1ea56ad3baccf340da5d09bbcd18795ab1396aa3f6bef3e482,30000002891,50,2023-10-08T21:21:00.000000Z,2023-10-08T21:24:00.000000Z
2023-10-08T21:27:00.000000Z,4d94dd9103bca6b02f096d240fa39c111b75f5333beeee9398f9321e9c02d1cb,1000000000032,8ec9bbeabbcf0c820f67e9d0d0bb3d9fb5e1a9f1d8f9d9d780b79f3c94703189,30000004107,100,2023-10-08T21:24:00.000000Z,2023-10-08T21:27:00.000000Z
2023-10-08T21:45:00.000000Z,b22297effcf415788bf9a9541a04f5770d8ed5211245ffc360dd633cd2e9cbe3,1000000000002,51463d1aa7840f35b732d428869243c3c4bd1135a7ce8a5038af7bf9722b8812,30000002388,400,2023-10-08T21:42:00.000000Z,2023-10-08T21:45:00.000000Z
2023-10-08T22:15:00.000000Z,a8082ce20e1daf6bb65a84339af3c561694c7b551e7d94fa0ed29c6209b35feb,1000000000032,0544949eea8502c3945e170a7977a5a346abba3dd4b016f29e9a86d4da0a3eb5,30000000765,200,2023-10-08T22:12:00.000000Z,2023-10-08T22:15:00.000000Z
2023-10-08T22:27:00.000000Z,bbd7eec18307370540e38b5011da4529909eefd25f6f07a4f65ff810bfb85545,1000000000002,57de48430e24412a7ca823799a702cb4b8c60e8dc370b2809093713cfd72a516,30000000993,100,2023-10-08T22:24:00.000000Z,2023-10-08T22:27:00.000000Z
2023-10-08T22:39:00.000000Z,2fc5a43ec5882170b817d2d6a2e4ebd8af01200e959ee834633c16b86116ca30,1000000000041,31163089a82c7bb3cba644c46373af25b3c54051fd6f22b378a97af95df2722e,30000002891,100,2023-10-08T22:36:00.000000Z,2023-10-08T22:39:00.000000Z
2023-10-08T23:51:00.000000Z,76ca85126a451d79e35c6ecea1c44cc26c574c3ccacd3597a67b96d9ae5b6d77,1000000000031,26582a8226b3ff0837b11ffb0418df22c5fb2b27bae694caa705117686c0f83b,30000003743,200,2023-10-08T23:48:00.000000Z,2023-10-08T23:51:00.000000Z
2023-10-09T00:51:00.000000Z,b9ed46086cdd3acc9cc0a0c426ff766db297158db9ac41951e3df487a2d6a8fb,1000000000032,8d20329c433eb925aed9819994abf7d419afef787ca44507c9bcd996c0690b70,30000003743,50,2023-10-09T00:48:00.000000Z,2023-10-09T00:51:00.000000Z
2023-10-09T00:57:00.000000Z,27a0621053f0720d9166f26029ae3531763c1b32a9f39a96b0aa76e996a586e3,1000000000032,342454b33bef056cb8392fd2789a3ff678c0d170dfe40b65f46b906cb3864b6d,30000002060,100,2023-10-09T00:54:00.000000Z,2023-10-09T00:57:00.000000Z
2023-10-09T01:30:00.000000Z,58ceb44d64936fabcdc9066237a9d0f285f83ec909ffcacad055ca5be163decd,1000000000055,3c2a5ca828bdf74d702862115cb4b1439487fb34b332f6764150796479c73fc9,30000000993,200,2023-10-09T01:27:00.000000Z,2023-10-09T01:30:00.000000Z
2023-10-09T02:21:00.000000Z,07de63926015c85d07577debf0db01f3000400c838d042bbb064a3bbaa584340,1000000000055,a30ac29e6c7141505a16b7bd51f5da432f4d87cfa982735870e04b7a6eea347e,30000050184,100,2023-10-09T02:18:00.000000Z,2023-10-09T02:21:00.000000Z
2023-10-09T03:42:00.000000Z,9dcda5c275de1c8137fdc014fcebe029a0e4baa65cd7a4adf155999543302ecd,1000000000031,ff8b3c1760dd9fca66580f62f9ffaa5852041723404907c50dcaee8a327ab01d,30000000993,100,2023-10-09T03:39:00.000000Z,2023-10-09T03:42:00.000000Z
2023-10-09T08:27:00.000000Z,0e664036ac675eb4d333ac036d1183b74c7108c6fb28af2effd7abaf3476e2cc,1000000000055,6a7e5641b8099d437bb92c6e253ee6d9bc14cd88ceac0292c8f7e101cc617abd,30000003754,100,2023-10-09T08:24:00.000000Z,2023-10-09T08:27:00.000000Z
2023-10-09T08:54:00.000000Z,c8b0cab475fc0fb3d05240521b2ba036686092b193dca244f8e4815add8120a3,1000000000055,6431792e161f442e51289094e9cf224afe46542184aeafcd97205d9a2cc463f8,30000000674,150,2023-10-09T08:51:00.000000Z,2023-10-09T08:54:00.000000Z
2023-10-09T09:24:00.000000Z,298a421b6f4aab9f8731148bf6e7b6e7cd9e91c8139c136ac95acf6c4ef68dab,1000000000069,d82095a8fb0604e17727221e444a593a6b36158f556ebdceed53a1a9658e4d46,30000002891,50,2023-10-09T09:21:00.000000Z,2023-10-09T09:24:00.000000Z
2023-10-09T09:36:00.000000Z,39665d420365d00dfd4a0fafd297194348e4f3bc8732b75261156f5d5da3f233,1000000000032,8dbbcedf3ba371abe3f9aad1d872e53445396c6c97b89282ed1fe5058109566d,30000001006,100,2023-10-09T09:33:00.000000Z,2023-10-09T09:36:00.000000Z
2023-10-09T09:36:00.000000Z,39665d420365d00dfd4a0fafd297194348e4f3bc8732b75261156f5d5da3f233,1000000000055,29175929bf6700ec70617305e42cbb19bbfe70329cd0b1024d9787969fd8a87a,30000002388,50,2023-10-09T09:33:00.000000Z,2023-10-09T09:36:00.000000Z
2023-10-09T09:42:00.000000Z,6f2920fd464ec6321ba1c3bd76ae9dc586c49b38d3d6d2a118d1b15f360c248e,1000000000002,900d8cc14034873a832be3e533049e52c50d3885d3d1206cb85de1459d2f0e7f,30000002891,100,2023-10-09T09:39:00.000000Z,2023-10-09T09:42:00.000000Z
2023-10-09T09:42:00.000000Z,6f2920fd464ec6321ba1c3bd76ae9dc586c49b38d3d6d2a118d1b15f360c248e,1000000000002,900d8cc14034873a832be3e533049e52c50d3885d3d1206cb85de1459d2f0e7f,30000003754,200,2023-10-09T09:39:00.000000Z,2023-10-09T09:42:00.000000Z
2023-10-09T10:24:00.000000Z,962e99d820227d9a62c7b3b4682d5a8c60d562f8ce55e37106d59c9ccae0fe15,1000000000031,ca2c80059a7943e62c52ef5d6af8fa51eebfd68fe9bd9ad4eb9f6f2a69b6f5a4,30000002891,100,2023-10-09T10:21:00.000000Z,2023-10-09T10:24:00.000000Z
2023-10-09T10:39:00.000000Z,66b8a33752cb85cc7a2284bd1868ca705b49d52633c102a6274bb4e8233263fb,1000000000041,8a605ff9ea2b3e96278a8f3c0b388982347f18845b40fc8b67e3518cacf9533f,30000001006,200,2023-10-09T10:36:00.000000Z,2023-10-09T10:39:00.000000Z
2023-10-09T10:48:00.000000Z,2d751056586e9b3688a325dd3df34fcefb95d1315c86690391db208740dcdd77,1000000000009,cb6e0866404bcd39b2d8102fe237df75a0143f4cf712e0dd91ceabf41f4f521a,30000002891,100,2023-10-09T10:45:00.000000Z,2023-10-09T10:48:00.000000Z
2023-10-09T11:18:00.000000Z,70e4a172a67a0b4c3853e1484ae85db19253013c811bf401b6993742a039d2db,1000000000032,24af2cb4a41d21971fc501f37679319a03603f6488a2e309a8d717c5090758a1,30000003722,100,2023-10-09T11:15:00.000000Z,2023-10-09T11:18:00.000000Z
2023-10-09T12:30:00.000000Z,e466c104e6e22176501d76a0baa7f6728a2dfc50e0e8f7251509925c6e835eee,1000000000031,28670bbd649ab53fb1480d12dcc67276e3a47446703b2a76f8b23cea678ded26,30000004595,100,2023-10-09T12:27:00.000000Z,2023-10-09T12:30:00.000000Z
2023-10-09T13:51:00.000000Z,913d8fd0b4141a9a8ecc143fb8cecf7ebcc95a99e380b669c4b056494a21e0ad,1000000000009,3a95fc7f548ae69885b2b765f3359f257ae0d8e392798c536195c530ca988d82,30000000993,200,2023-10-09T13:48:00.000000Z,2023-10-09T13:51:00.000000Z
2023-10-09T15:45:00.000000Z,a07bacb52dd024b415347f12a1badd5f8285223e9ee61271e5b338b4af76e460,1000000000009,9a82d96150b1995741204bd6200d1cb4463cdf6ba3cdd76ca71bdf8441d50684,30000001006,100,2023-10-09T15:42:00.000000Z,2023-10-09T15:45:00.000000Z
2023-10-09T17:00:00.000000Z,0bb727c3dac057366fe9f4c592c7bda986e40a1e6f8942880a7b17ea76a36d92,1000000000055,7de357a58f933589fa96cdf95551cdaa33ffe7448d0a7fa84eb6cf5e4d8906fd,30000004107,100,2023-10-09T16:57:00.000000Z,2023-10-09T17:00:00.000000Z
2023-10-09T17:00:00.000000Z,0bb727c3dac057366fe9f4c592c7bda986e40a1e6f8942880a7b17ea76a36d92,1000000000032,4286ed0c90abda56126fb91c9bdce36a081d8e8fe325a7473e904ed4afaee5bb,30000003743,200,2023-10-09T16:57:00.000000Z,2023-10-09T17:00:00.000000Z
2023-10-09T17:21:00.000000Z,6d2f1f9bd7ef52a7bbc0f52d03777833dfa407777834f875fc630709ab6f0f45,1000000000002,5707f747dc01802dc86fb5be7c0dd65359cc04adde0b7c6e224ee5df130f02d3,30000000765,150,2023-10-09T17:18:00.000000Z,2023-10-09T17:21:00.000000Z
2023-10-09T17:21:00.000000Z,6d2f1f9bd7ef52a7bbc0f52d03777833dfa407777834f875fc630709ab6f0f45,1000000000032,f537b06abcca0e1bb76115c40ca56f9015f2999b6036284904def9cf8ee81cd8,30000003754,200,2023-10-09T17:18:00.000000Z,2023-10-09T17:21:00.000000Z
2023-10-09T17:36:00.000000Z,17fbfcb85fd07dd347776546657357605caf21faf10e2c9e6c9681b1611efb91,1000000000055,74578eeeace2e5b5bb8feddc97e69cfd3c12067cd7a7cf074ad695e63cce3d9a,30000004595,100,2023-10-09T17:33:00.000000Z,2023-10-09T17:36:00.000000Z
2023-10-09T17:42:00.000000Z,4afaeb9bbdffa4bae1d1ca144c312953d3ed79d2b69d526d2383624e123d1564,1000000000069,a3fc80e2ee97b9c1f7a16d998408b66ff8c689febf1f34b6386afa7cd84c22f0,30000001006,100,2023-10-09T17:39:00.000000Z,2023-10-09T17:42:00.000000Z
2023-10-09T17:51:00.000000Z,964ea9d43254b777968d155ed2dbdda95ad3ebb1975b6284c6d01ce458d1143a,1000000000032,8e868af54778e86582c10e45354fcdeef8cff2f492f37a49a6175be33ce8b2c2,30000004595,100,2023-10-09T17:48:00.000000Z,2023-10-09T17:51:00.000000Z
2023-10-09T17:54:00.000000Z,dddd042f593f954cd17d10baf2ba1b519389e424ac2cc5d3d6fff619984c10fb,1000000000031,b6a720846cf010245e930e21954947cab7d496b7577d7f46b8b82acf42232d06,30000003722,200,2023-10-09T17:51:00.000000Z,2023-10-09T17:54:00.000000Z
2023-10-09T18:00:00.000000Z,c8207dca88860d37c2ad3b4f1fa603e26db204eb3246fb556003457f83329fb8,1000000000002,a5d785908e563e880216ac9347f6db164abd3561c952bd1f46bbb12e72c51f39,30000001543,50,2023-10-09T17:57:00.000000Z,2023-10-09T18:00:00.000000Z
2023-10-09T18:51:00.000000Z,f975b03bac5dbf2c6c814b2e353c5f3914342ebeda1fab567ca540f936b3458b,1000000000031,75f119e91f90a569c457a1464618b7d4bfb39e08f6acadb6f47042f13ebdd16e,30000000674,100,2023-10-09T18:48:00.000000Z,2023-10-09T18:51:00.000000Z
2023-10-09T18:51:00.000000Z,f975b03bac5dbf2c6c814b2e353c5f3914342ebeda1fab567ca540f936b3458b,1000000000055,e4a8f7a5ccbe3b21a6c438d005fd3acc16e3a1fe3b497c5e22b9e7d63f4d4af0,30000003743,400,2023-10-09T18:48:00.000000Z,2023-10-09T18:51:00.000000Z
2023-10-09T19:03:00.000000Z,db57ccd9ab16905122130de0c284b52dd13c72898dcc62b8832830df814adcc2,1000000000002,e5c8d79d202a278441e063135394c425ebc3ffcc9d06a7f6c14eab06862ce08d,30000004595,100,2023-10-09T19:00:00.000000Z,2023-10-09T19:03:00.000000Z
2023-10-09T19:54:00.000000Z,7b6bc13459028b0410c4f1bef8e58aa194aaaba718a0e1fdad4d7a635d2a49e6,1000000000032,45af9e129a495d1e23080c6de73c67ac83163d11b9e35b0364a53c9e0823fb38,30000002060,150,2023-10-09T19:51:00.000000Z,2023-10-09T19:54:00.000000Z
2023-10-09T19:57:00.000000Z,ca0d72d41b9486a50033efb7cb937babed5f17e5e94302b48fb74e636642cb75,1000000000069,26c08ea5d5125745858e2ffa8a5984aadbabd362d128b6a39fafdc4d78cf00b0,30000002891,100,2023-10-09T19:54:00.000000Z,2023-10-09T19:57:00.000000Z
2023-10-09T20:00:00.000000Z,f36aaa7bb002634f61c87e12ca6ea538bba1994d49eb76b99399c60db3d02a18,1000000000055,2247526de10a302e2f9d11ec4238bdbd57216b9fc8ad3190da47bf38d9360d3d,30000001006,150,2023-10-09T19:57:00.000000Z,2023-10-09T20:00:00.000000Z
2023-10-09T21:09:00.000000Z,a44ab21d25dc0ca20038101c3ddb18f7fe782aac4d4ca01e650129fb72a3ea3e,1000000000055,f4aa2c54e06d3a3a54067e9fe0793265c8918b45fb094a5b12d5624905e984f3,30000002388,200,2023-10-09T21:06:00.000000Z,2023-10-09T21:09:00.000000Z
2023-10-09T21:12:00.000000Z,d724e384c4a3a1d75082b2048cd195e5db0e83652a10111aa52d1d8219bc8939,1000000000041,efc7a44ff7071f41e2c2debf80e9a9a9130f3df6c10e169200fe46afa89c8312,30000003722,100,2023-10-09T21:09:00.000000Z,2023-10-09T21:12:00.000000Z
2023-10-09T21:15:00.000000Z,c641869c074440c7a79a07d45af744b6d98f04e9dc7035186311cc28c261018f,1000000000055,0bad87c39f212c69b1a233e5632e7b3bfb89e3aaf333cc1a72ab0648535875cb,30000003722,100,2023-10-09T21:12:00.000000Z,2023-10-09T21:15:00.000000Z
2023-10-09T22:15:00.000000Z,50febf2dacc383475746464c0cc9a929ac46cdd7f9ddbfeb59d5e8e2a78ab07a,1000000000069,1b068f505a99e1edbaffe72cb5843f24bb6e6d8752296efb30525cac2addeca1,30000004107,100,2023-10-09T22:12:00.000000Z,2023-10-09T22:15:00.000000Z
2023-10-09T22:57:00.000000Z,c710a6bcf2a6af3cd265f87ff24d3719bb210183fb036d31659ad63701e64721,1000000000002,270124770f4721bf01b32449f5ba96b900536b14a5e570b48aa663db6c775d74,30000003743,100,2023-10-09T22:54:00.000000Z,2023-10-09T22:57:00.000000Z
2023-10-09T23:06:00.000000Z,90050cda70e2daac2d14cc542b6f33674a658820a420256ee9f2bbf85e3afdbe,1000000000002,87d897c0df39c58e70ccae62df9c8f104e797fd98dfed6ec8b663c5932d3b599,30000001543,50,2023-10-09T23:03:00.000000Z,2023-10-09T23:06:00.000000Z
2023-10-09T23:21:00.000000Z,d29f6a33cc4d2dc284f23450f59d77153ed062987abf5b1c51e6e2d0e0133849,1000000000055,53c293e17db43d3f598406d8dd90c93d8b2dad352b5067fbb38071109adc21dd,30000002891,50,2023-10-09T23:18:00.000000Z,2023-10-09T23:21:00.000000Z
2023-10-09T23:30:00.000000Z,08f0f0cc57dc6f3b9312c1451c2af9e0ca4b1a0c67f169f8054dab14e72f7fd2,1000000000002,539f5d021f8d60eb2a8308a280d8cda0657a3475530c2e0709a802c6222c970e,30000000993,200,2023-10-09T23:27:00.000000Z,2023-10-09T23:30:00.000000Z
2023-10-09T23:33:00.000000Z,d3cbbe7b33feadc718bffea3fe08032b466600c83081628d85ede56d3f9edd20,1000000000002,6fd4b832e4dc2f42cec44c36cdbd2a2936674e7fab274d45c4639bf76db4d920,30000004107,100,2023-10-09T23:30:00.000000Z,2023-10-09T23:33:00.000000Z
2023-10-10T00:21:00.000000Z,733a4f49853786d8292902f680c44cbd9eb5835438c6448e1fc7957d98264dec,1000000000041,717d36e2ef8141700f442d17cd64644084eb0225f74faec27e751611fea18ca4,30000050184,100,2023-10-10T00:18:00.000000Z,2023-10-10T00:21:00.000000Z
2023-10-10T01:48:00.000000Z,5a046b817a0c7f7d900a024a566fc7647b6f5acee4b1557d23bef7baa4a795de,1000000000031,2a65920ad425cc10bab96f3c5350caf0800d4be8e8c615e05cde4e6e8dcc07c9,30000001006,100,2023-10-10T01:45:00.000000Z,2023-10-10T01:48:00.000000Z
2023-10-10T02:30:00.000000Z,a59c1746e20652b949acb2820dd4cc5ec8f39f3ce5769de8736d04facb1316b0,1000000000031,59a0a98b3688f656b28f188ad9cc14e40fd93c96160a7470bee7af65d9093c5d,30000003754,400,2023-10-10T02:27:00.000000Z,2023-10-10T02:30:00.000000Z
2023-10-10T06:21:00.000000Z,988dfc4912c42461ae0b6d27f292c64d0ac3d2469ee0f6fa4e4a0305efeb0ea1,1000000000009,f4f9817f267bc099e77814324b9db0ae947eb8d14e91d42179a60a824b12c2ea,30000050184,200,2023-10-10T06:18:00.000000Z,2023-10-10T06:21:00.000000Z
2023-10-10T07:24:00.000000Z,10fb251ecdabe00a11cb944cb3b1233f62e3c25103f2234634a604cc698c8dc0,1000000000032,28406fb2852cf28f6ad301cdf5e1bbdd0dc436d9183c733a95069ac54a8623a5,30000004107,400,2023-10-10T07:21:00.000000Z,2023-10-10T07:24:00.000000Z
2023-10-10T08:27:00.000000Z,144fb51cc65dc9ee4537030faac599e6c9390a8845475eda38005b29b66784e9,1000000000041,08064297324a784a3a3afe64c93953bf9103c8d33d234af187532056c5d0b446,30000003743,200,2023-10-10T08:24:00.000000Z,2023-10-10T08:27:00.000000Z
2023-10-10T08:36:00.000000Z,8abee59577b37605295a2dd8491dc8536ae41ee9cc336859a35ca52ab5d73f56,1000000000041,1a315a3f8a50df0dae2b46a2e02a9ae527bc1c68d6eed33489ee6fbeaadbf8fc,30000004107,200,2023-10-10T08:33:00.000000Z,2023-10-10T08:36:00.000000Z
2023-10-10T08:36:00.000000Z,8abee59577b37605295a2dd8491dc8536ae41ee9cc336859a35ca52ab5d73f56,1000000000002,726fa09ac7fe6aba8151c21142406c9a9a9464d643b8658fd1c0f3eade0e37ea,30000001006,200,2023-10-10T08:33:00.000000Z,2023-10-10T08:36:00.000000Z
2023-10-10T09:51:00.000000Z,7735b66991bd3d46bef3bd1ee56ea81b31201e01a603a1513727ed49d60e2ab3,1000000000041,96cd56e85c798e614a4c3cac9649cf94b7e82e3bd67b31bafc82a5aa6ab8a41c,30000001543,200,2023-10-10T09:48:00.000000Z,2023-10-10T09:51:00.000000Z
2023-10-10T10:36:00.000000Z,d1e8a6e3843163d6a7f221c464b4151eeb2c29b07111397d0ab285c7cf688dfd,1000000000032,d54399923dbf0839993903e0af7c0dc9049d78f15105cc72ee84dfca1be6c304,30000002388,50,2023-10-10T10:33:00.000000Z,2023-10-10T10:36:00.000000Z
2023-10-10T10:51:00.000000Z,c4cb17ae93d6509f83775196eeb5226cb0f442c6563f03b423265065c3b5115d,1000000000002,ebd142e8376923b13e5522167808b51a4b6c9305250b8f8de91f672083bcb713,30000000674,100,2023-10-10T10:48:00.000000Z,2023-10-10T10:51:00.000000Z
2023-10-10T11:15:00.000000Z,0ad9e14513962a66e328dddc99c432eb2d1ccfc8ddabe52a728773ec549b9861,1000000000041,6655d16a92c9ac53e6d6c98d9fb8a61dd1f5318da379290a0c2357472eeb26cf,30000000993,200,2023-10-10T11:12:00.000000Z,2023-10-10T11:15:00.000000Z
2023-10-10T11:51:00.000000Z,7bd6dceac5559decf35ceb32c29d17d1f90b5c42fb87926394c06147c1c1f174,1000000000032,cb6784ae668761b993942a08ff8e63b89a43b9a7fff0501f3a118b1a1058f877,30000001006,100,2023-10-10T11:48:00.000000Z,2023-10-10T11:51:00.000000Z
2023-10-10T14:51:00.000000Z,8c6367e6cb7425bbed92191e21d050d843a7c93f3de3ae18d631989319b4ce8b,1000000000002,15726dc7fefe077a8106ddbe23004e072dfafce6b91eaef5a90677581784cf58,30000003722,200,2023-10-10T14:48:00.000000Z,2023-10-10T14:51:00.000000Z
2023-10-10T15:30:00.000000Z,8bd37d2e13119cd7aa2954e0ab8fa2209a64ca05ffe19cca6724a0ccd32c1a16,1000000000055,7c1c535dcef030ffaa37ecf202335138c9b516b61bce95b356c49bca9f29b4c0,30000050184,200,2023-10-10T15:27:00.000000Z,2023-10-10T15:30:00.000000Z
2023-10-10T16:36:00.000000Z,8d118c683eebe950d20b5f3183881577e3c66e393264cafba4a5b2e3e9bd8497,1000000000002,d559bbe379f6df07d42245c9e7b0848d5fb785ce60a4b8510a97b25419148185,30000002891,200,2023-10-10T16:33:00.000000Z,2023-10-10T16:36:00.000000Z
2023-10-10T16:48:00.000000Z,0e8e32274baa8ffc55c10558854b3a4d0446f5bdf881776a01945f8b74d48c53,1000000000031,afb1fb5d66c3068a4d3abb3ce406e6f77ca02183bb72aaa58e188506d26bb35d,30000000765,50,2023-10-10T16:45:00.000000Z,2023-10-10T16:48:00.000000Z
2023-10-10T17:30:00.000000Z,ebe654a2804f2ba4243805f36ddb85b3f9567e6ea93a976c84e3d9333ede3e5e,1000000000055,9bfbbee802d945a232f81f3ec2760bd13247e7008fa56604c546b872ef62a3ed,30000000765,100,2023-10-10T17:27:00.000000Z,2023-10-10T17:30:00.000000Z
2023-10-10T18:09:00.000000Z,237ba00f2133bad7ffbccf65b71504e2256c9e2565f4c6169e41cca1b9c77f36,1000000000002,e26433f247c152ca373e82d2e15b044c8c8263ddef7007a50aa227bcec4e9cea,30000004595,200,2023-10-10T18:06:00.000000Z,2023-10-10T18:09:00.000000Z
2023-10-10T18:18:00.000000Z,ae59d1058fbee23fd2cabd10bbd55122c92a0bfe8ef5eca8758a9ae198bc3d65,1000000000002,705d662904030ab1f03553abbc7fbdf5370083b19995a7138d6234846f9bae4c,30000001543,100,2023-10-10T18:15:00.000000Z,2023-10-10T18:18:00.000000Z
2023-10-10T18:30:00.000000Z,aa1d58e4467095fc97d07104c1ee84d3668e879512bcfc4d119052d8b77495ca,1000000000069,ba70c08fe84a91d1b4bb0098068bddabe38be287b3d9732b9c558b6ad5c9fad4,30000003743,150,2023-10-10T18:27:00.000000Z,2023-10-10T18:30:00.000000Z
2023-10-10T18:36:00.000000Z,a3cad158956118bcaadb08acd60d7c518b92a706b081f85b70855b7f865c1c29,1000000000032,a4f4d3609c7631e3de96aac7e1d8174714879fe77a8338e04cbb4373a3407eaa,30000004595,100,2023-10-10T18:33:00.000000Z,2023-10-10T18:36:00.000000Z
2023-10-10T18:39:00.000000Z,d53bef07c06d86913501f7751247261712074f0251507360e9d98a1e4942f6e5,1000000000055,f56cfbe5e724ccdf24f57f90332de5af95bfa8e5b47deb43c21a14ef8409d7a0,30000002891,100,2023-10-10T18:36:00.000000Z,2023-10-10T18:39:00.000000Z
2023-10-10T18:51:00.000000Z,181615da83754f7d7d4d2a325909d4585d2a95bd7115415fcb63907bf31e61d2,1000000000031,336e7a18f637a39bba41a2eae7db09606dd0de2449a6675392d8fdaee5ccc722,30000001543,100,2023-10-10T18:48:00.000000Z,2023-10-10T18:51:00.000000Z
2023-10-10T19:18:00.000000Z,9c28f88d5016b4c59cb54095137aafa18b1e0ffc7dfaeb2dd7c2f107e8149d2e,1000000000032,0b7998016c563049b4c42f67ba4442fbc7a1193c2f644517f90c25eeec9578f6,30000003722,100,2023-10-10T19:15:00.000000Z,2023-10-10T19:18:00.000000Z
